country_code,region,year,education_expenditure_gdp,student_teacher_ratio_primary,primary_completion_rate,school_life_expectancy,gender_ratio_primary,gender_ratio_secondary,gender_ratio_tertiary,gni_per_capita,public_expenditure_per_student,total_population,life_expectancy,fertility_rate,free_education_years,inbound_mobility_rate,outbound_mobility_rate
HR,Europe,2022,,13299.0,100.281730651855,,,,1.30691003799438,19370.0,,3855641.0,77.5756097560976,1.53,8.0,3.560209989547729,6.236790180206299
HU,Europe,2013,4.18921995162964,37054.0,97.8077011108398,15.61969,0.992240011692047,1.00547003746033,1.23025000095367,13520.0,22.00597,9893082.0,75.5658536585366,1.35,12.0,5.763700008392334,2.463069915771484
HU,Europe,2014,4.60187005996704,34955.0,98.7244873046875,15.42549,0.993059992790222,1.00591003894806,1.23030996322632,13560.0,14.54597,9866468.0,75.7634146341463,1.44,12.0,7.044360160827637,2.903970003128052
HU,Europe,2015,4.49539995193481,36029.0,98.6460113525391,15.2196,0.996800005435944,1.00593996047974,1.20986998081207,13230.0,18.67208,9843028.0,75.5682926829269,1.45,12.0,7.053929805755615,3.458600044250488
HU,Europe,2016,4.61547994613647,36632.0,96.8014221191406,15.11898,0.99753999710083,0.991609990596771,1.20395004749298,13100.0,19.06479,9814023.0,76.0634146341464,1.53,12.0,8.856249809265137,3.939759969711304
HU,Europe,2017,4.64757013320923,,100.087463378906,15.20418,0.994189977645874,1.00144994258881,1.20249998569489,13180.0,,9787966.0,75.8170731707317,1.54,12.0,9.974289894104004,4.320040225982666
HU,Europe,2018,4.62343978881836,,98.1050186157227,15.12946,0.992959976196289,0.995500028133392,1.19154000282288,14980.0,,9775564.0,76.0658536585366,1.55,12.0,11.41061973571777,4.54246997833252
HU,Europe,2019,4.22488021850586,37681.0,93.0584487915039,,0.986580014228821,0.996649980545044,1.19693005084991,16570.0,,9771141.0,76.3195121951219,1.55,12.0,12.605299949646,4.609409809112549
HU,Europe,2020,4.1535701751709,37552.0,93.2946395874023,,0.979170024394989,0.994910001754761,1.2007600069046,16040.0,,9750149.0,75.419512195122,1.59,12.0,13.47620010375977,4.815430164337158
HU,Europe,2021,4.68406009674072,37490.0,94.2952117919922,,,,1.19957995414734,17740.0,,9709891.0,74.0658536585366,1.61,12.0,13.19163036346436,4.788589954376221
HU,Europe,2022,,37868.0,97.4241104125977,,,,1.2124799489975,19050.0,,9644377.0,75.8682926829268,1.56,12.0,13.72434043884277,4.720459938049316
ID,Asia,2013,3.35904002189636,1870834.0,107.166213989258,12.92486,0.996599972248077,0.969980001449585,1.13372480869293,3670.0,11.92782,255852467.0,69.064,2.441,9.0,,0.614139974117279
ID,Asia,2014,3.28800988197327,1801909.0,109.713562011719,12.88266,0.975399971008301,0.992699980735779,1.13084244728088,3570.0,12.27912,258877399.0,69.292,2.393,12.0,,0.6119800209999084
ID,Asia,2015,3.58360004425049,,109.528511047363,13.33804,0.971930027008057,1.00376999378204,1.11837887763977,3390.0,13.28127,261799249.0,69.52,2.346,12.0,0.1037100031971931,0.6367300152778625
ID,Asia,2016,1.21023452281952,2106887.0,107.964698791504,13.35651,0.969150006771088,1.03070998191833,1.12885844707489,3370.0,,264627418.0,69.733,2.311,12.0,0.1005000025033951,0.6271299719810486
ID,Asia,2017,1.05324387550354,1827213.0,106.196006774902,13.53097,0.968689978122711,1.02471005916595,1.13438546657562,3490.0,,267346658.0,69.953,2.253,12.0,0.0977199971675873,0.6111500263214111
ID,Asia,2018,0.99443644285202,1727377.0,104.974113464355,13.60698,0.967230021953583,1.02502000331879,1.13781356811523,3810.0,,269951846.0,70.08,2.219,12.0,0.0955199971795082,0.6447499990463257
ID,Asia,2019,0.964399099349976,1771614.0,104.611259460449,,,,1.11000955104828,4020.0,,272489381.0,70.349,2.205,12.0,,
ID,Asia,2020,1.01593220233917,1445912.0,103.142936706543,,,,1.13140785694122,3850.0,,274814866.0,68.817,2.189,12.0,,
ID,Asia,2021,1.03221750259399,1506717.0,103.38159942627,,,,1.15243935585022,4130.0,,276758053.0,67.452,2.166,12.0,,
ID,Asia,2022,0.863943338394165,1446837.0,102.985801696777,,,,1.18024075031281,4520.0,,278830529.0,70.925,2.149,12.0,,0.6741099953651428
IE,Europe,2013,5.34578990936279,,97.8153762817383,,0.996349990367889,,1.04694998264313,43430.0,16.66697,4623816.0,80.9487804878049,1.93,,6.448939800262451,8.215410232543945
IE,Europe,2014,4.86511993408203,,99.8377304077148,18.18282,0.995729982852936,1.0263500213623,1.05304002761841,46480.0,15.34303,4657740.0,81.3487804878049,1.89,10.0,6.997139930725098,7.556270122528076
IE,Europe,2015,3.74868988990784,,98.7077789306641,18.70903,0.995999991893768,1.02812004089355,1.08115005493164,50220.0,11.83086,4701957.0,81.4536585365854,1.85,10.0,7.368430137634277,7.023829936981201
IE,Europe,2016,3.74674010276794,,99.6918792724609,18.79326,0.994260013103485,1.02681005001068,1.09621000289917,51810.0,11.84396,4755335.0,81.6536585365854,1.81,10.0,8.187769889831543,6.739490032196045
IE,Europe,2017,3.49044990539551,,98.2880630493164,18.70529,0.996930003166199,0.984260022640228,1.10067999362946,53660.0,,4807388.0,82.1560975609756,1.77,10.0,8.880109786987305,6.698949813842773
IE,Europe,2018,3.37838006019592,,97.3283386230469,19.75616,0.994930028915405,1.14051997661591,1.11401998996735,59520.0,,4867316.0,82.2048780487805,1.75,10.0,9.637929916381836,6.479990005493164
IE,Europe,2019,3.2961699962616,,100.632316589355,,0.999010026454926,1.09520995616913,1.13365995883942,63590.0,,4934340.0,82.7024390243903,1.71,10.0,10.71471977233887,6.686470031738281
IE,Europe,2020,3.25081992149353,,98.976432800293,,0.996510028839111,1.10255002975464,1.14827001094818,66310.0,,4985382.0,82.4560975609756,1.63,,10.19911956787109,6.412879943847656
IE,Europe,2021,3.00598001480103,39152.0,98.3457870483398,,,,1.16521000862122,76130.0,,5033164.0,82.2536585365854,1.78,10.0,9.29442024230957,6.351490020751953
IE,Europe,2022,,40865.0,96.4699478149414,,,,1.1832400560379,78890.0,,5165700.0,82.509756097561,1.54,10.0,10.98526954650879,6.873720169067383
IL,Asia,2013,5.78415012359619,70045.15625,95.6485595703125,16.14162,1.00286996364594,1.01978003978729,1.25431001186371,35090.0,20.8717,8059500.0,82.0560975609756,3.03,12.0,2.758709907531738,3.722870111465454
IL,Asia,2014,5.70471000671387,71134.9921875,95.2562637329102,16.16893,1.00385999679565,1.0153900384903,1.2514899969101,36660.0,20.69993,8215700.0,82.1536585365854,3.08,12.0,2.777810096740723,3.736239910125732
IL,Asia,2015,5.7976598739624,73103.7265625,98.7856826782227,16.17113,1.00665998458862,1.01003003120422,1.27128005027771,36550.0,21.34266,8380100.0,82.0512195121951,3.09,12.0,,3.605530023574829
IL,Asia,2016,5.79980993270874,74272.9375,94.9085388183594,16.08654,1.00916004180908,1.01718997955322,1.27811002731323,36830.0,21.53058,8546000.0,82.4073170731707,3.11,12.0,,3.74780011177063
IL,Asia,2017,6.00771999359131,,98.9186477661133,16.16283,1.00900995731354,1.01699995994568,1.28219997882843,38190.0,,8713300.0,82.5512195121951,3.11,12.0,,3.943330049514771
IL,Asia,2018,6.06284999847412,77428.0,95.0361328125,16.12526,1.00878000259399,1.01742994785309,1.28968000411987,41550.0,,8882800.0,82.8024390243903,3.09,12.0,,4.340620040893555
IL,Asia,2019,6.04147005081177,78939.8671875,94.4556732177734,,1.01178002357483,1.01716005802155,1.32216000556946,43800.0,,9054000.0,82.8048780487805,3.01,12.0,,4.336040019989014
IL,Asia,2020,6.47881984710693,81752.9765625,98.4821319580078,,1.01163995265961,1.01514995098114,1.31061005592346,43130.0,,9215100.0,82.6487804878049,2.9,12.0,3.439359903335571,4.789760112762451
IL,Asia,2021,6.18401002883911,83068.0,94.7109375,,,,1.30814003944397,49380.0,,9371400.0,82.5,3.0,12.0,3.35191011428833,4.604179859161377
IL,Asia,2022,6.45624446868896,84803.0,94.9119567871094,,,,1.30251002311707,55120.0,,9557500.0,82.7,2.89,12.0,3.199790000915527,4.611879825592041
IN,Asia,2013,3.84467005729675,4367637.0,96.9724807739258,11.54076,1.04935085773468,1.01965260505676,0.917562425136566,1500.0,9.79172,1295829511.0,68.499,2.399,8.0,0.1221600025892258,0.6801300048828125
IN,Asia,2014,3.89878034591675,4404451.0,99.0280990600586,11.86467,1.04157137870789,1.02260482311249,0.96419620513916,1540.0,,1312277191.0,68.932,2.293,8.0,0.1286599934101105,0.7163500189781189
IN,Asia,2015,4.11499166488647,4398590.0,99.9040069580078,11.94596,1.03849303722382,1.02073764801025,0.972092390060425,1580.0,,1328024498.0,69.326,2.289,8.0,0.1307899951934814,0.8044300079345703
IN,Asia,2016,4.256516456604,,99.3136749267578,12.34237,1.03597581386566,1.02354049682617,0.985507071018219,1670.0,,1343944296.0,69.709,2.284,8.0,0.1381999999284744,0.947160005569458
IN,Asia,2017,4.30639696121216,4373417.0,98.5887145996094,12.16274,1.02605366706848,1.01506996154785,1.01343977451324,1790.0,,1359657400.0,70.068,2.193,8.0,0.1399399936199188,1.028010010719299
IN,Asia,2018,4.3769326210022,,,,1.02145993709564,1.00771474838257,1.04004406929016,1970.0,,1374659064.0,70.415,2.184,8.0,0.1341899931430817,1.105679988861084
IN,Asia,2019,3.89732360839844,4339390.0,96.3093719482422,11.46347,1.0192049741745,1.01854634284973,1.07897913455963,2070.0,,1389030312.0,70.746,2.12,8.0,0.1349299997091293,1.316400051116943
IN,Asia,2020,4.04014158248901,4600165.0,98.1042175292969,,1.01903808116913,0.994997441768646,1.08793079853058,1900.0,,1402617695.0,70.156,2.047,8.0,0.1356000006198883,1.435619950294495
IN,Asia,2021,4.63514137268066,4648082.0,99.0854949951172,,1.01563942432404,0.969559252262115,1.04796326160431,2170.0,,1414203896.0,67.282,2.014,8.0,0.1237799972295761,1.327309966087341
IN,Asia,2022,4.12072849273682,4656045.0,,,,,1.03357243537903,2380.0,,1425423212.0,71.698,1.994,8.0,0.1150700002908707,1.532989978790283
IQ,Asia,2013,,,,,,,,6620.0,,35281989.0,69.047,4.441,12.0,,
IQ,Asia,2014,,,,,,,,6440.0,,36550059.0,69.679,4.31,12.0,,
IQ,Asia,2015,,,,,,,,5460.0,,37560535.0,69.977,4.08,12.0,,
IQ,Asia,2016,,,,,,,,5060.0,,38469627.0,68.683,3.843,12.0,,
IQ,Asia,2017,,,,,,,,4430.0,,39337353.0,69.788,3.64,12.0,,
IQ,Asia,2018,,,,,,,,4820.0,,40265624.0,71.116,3.547,12.0,,
IQ,Asia,2019,,,,,,,,5520.0,,41192171.0,71.245,3.48,12.0,,
IQ,Asia,2020,,,,,,,,4720.0,,42116605.0,69.651,3.419,12.0,,
IQ,Asia,2021,,,,,,,,4740.0,,43071211.0,70.704,3.358,12.0,,
IQ,Asia,2022,,,,,,,,5490.0,,44070551.0,72.037,3.294,12.0,,
IR,Asia,2013,2.85279011726379,306282.0,,14.66059,1.01442003250122,0.931289970874786,0.960349977016449,7220.0,7.73182,80414686.0,75.349,1.913,9.0,0.1615699976682663,1.133190035820007
IR,Asia,2014,2.61668992042542,287096.0,,14.65942,1.05037999153137,0.931349992752075,0.923950016498566,6660.0,7.74192,81502045.0,75.635,1.975,9.0,0.2409200072288513,1.084810018539429
IR,Asia,2015,2.62911009788513,286477.0,100.070320129395,,1.06231999397278,0.935649991035461,0.871599137783051,5460.0,7.55314,82619362.0,75.907,2.017,9.0,0.2866500020027161,1.06482994556427
IR,Asia,2016,3.17396998405457,293043.0,98.347053527832,14.93214,1.06938004493713,0.953999996185303,0.877109467983246,5460.0,9.52057,83812228.0,76.155,2.054,9.0,0.4300000071525574,1.213629961013794
IR,Asia,2017,3.45956993103027,286476.0,96.6474380493164,14.81373,1.05747997760773,0.963060021400452,0.872406244277954,5470.0,11.11757,85026754.0,76.396,2.023,9.0,0.5163699984550476,1.306290030479431
IR,Asia,2018,3.61979007720947,,,,,,0.896977424621582,5250.0,,86117998.0,76.621,1.919,9.0,0.5691199898719788,1.573590040206909
IR,Asia,2019,3.24005007743835,,97.0807571411133,,1.05552005767822,,0.934195518493652,4530.0,,87051648.0,76.855,1.766,9.0,0.6403399705886841,1.770009994506836
IR,Asia,2020,3.20495009422302,,98.0490036010742,,1.06061995029449,0.989520013332367,0.973429977893829,3740.0,,87723443.0,74.141,1.7,9.0,0.7659199833869934,2.157969951629639
IR,Asia,2021,,,,,,,1.00769996643066,3880.0,,88455488.0,73.752,1.709,9.0,,2.419420003890991
IR,Asia,2022,3.06036734580994,,,,,,1.00048995018005,4110.0,,89524246.0,76.799,1.704,9.0,,2.565749883651733
IS,Europe,2013,7.44868993759155,3001.0,99.2244491577148,19.47475,0.993340015411377,1.03961002826691,1.42796003818512,49180.0,23.30171,323764.0,82.0609756097561,1.93,10.0,6.540289878845215,14.87911987304688
IS,Europe,2014,7.6414098739624,2991.0,98.6911010742188,19.58977,0.990369975566864,1.03503000736237,1.42588996887207,50210.0,24.10316,327386.0,82.8609756097561,1.93,10.0,7.396609783172607,13.74481964111328
IS,Europe,2015,7.4579701423645,2999.0,99.0966796875,19.3477,0.999040007591248,1.00803005695343,1.4431699514389,52790.0,22.79978,330815.0,82.4682926829268,1.8,10.0,,13.91335010528564
IS,Europe,2016,7.43219995498657,,99.5270690917969,19.17451,0.999000012874603,1.00183999538422,1.46226000785828,58720.0,22.10298,335439.0,82.2048780487805,1.74,10.0,6.777840137481689,14.31507015228271
IS,Europe,2017,7.58385992050171,,98.9356918334961,19.08309,0.999949991703033,0.989719986915588,1.46685004234314,62450.0,,343400.0,82.6609756097561,1.71,10.0,6.851449966430664,14.70623016357422
IS,Europe,2018,7.56349992752075,3171.0,99.1150436401367,19.17563,0.997550010681152,0.989440023899078,1.46755003929138,72600.0,,352721.0,82.8609756097561,1.71,10.0,8.017939567565918,18.52018928527832
IS,Europe,2019,7.60129976272583,3282.0,99.3886489868164,,1.00429999828339,0.970679998397827,1.4949699640274,75160.0,,360563.0,83.1634146341463,1.74,10.0,8.449469566345215,14.78913974761963
IS,Europe,2020,8.58382987976074,3377.0,98.3919372558594,,1.00788998603821,0.962339997291565,1.49460995197296,65820.0,,366463.0,83.0634146341463,1.72,10.0,8.511079788208008,14.29811954498291
IS,Europe,2021,8.21780967712402,3446.0,98.5327072143555,,,,1.50685000419617,67030.0,,372520.0,83.1658536585366,1.82,10.0,7.896890163421631,12.5576000213623
IS,Europe,2022,7.13966512680054,3526.0,98.9451065063477,,,,1.50616002082825,73720.0,,382003.0,82.119512195122,1.589,10.0,9.606069564819336,12.24472045898438
IT,Europe,2013,4.14367008209229,237735.0,99.5663299560547,16.18659,0.995169997215271,0.992879986763,1.28454005718231,35550.0,21.38818,60233948.0,82.690243902439,1.39,8.0,4.402750015258789,2.689199924468994
IT,Europe,2014,4.06127977371216,237214.0,99.3185272216797,16.10825,0.99506002664566,0.994350016117096,1.27798998355865,34920.0,21.20796,60789140.0,83.090243902439,1.38,8.0,4.720980167388916,2.962219953536987
IT,Europe,2015,4.07362985610962,237483.0,98.9501266479492,16.03337,0.995710015296936,0.99712997674942,1.26723003387451,33030.0,21.73441,60730582.0,82.5439024390244,1.36,8.0,4.950459957122803,3.338269948959351
IT,Europe,2016,3.81578993797302,254572.0,98.4906234741211,15.97876,1.00004005432129,1.00449001789093,1.26112997531891,31960.0,19.52238,60627498.0,83.2439024390244,1.36,8.0,5.102290153503418,3.703929901123047
IT,Europe,2017,4.04493999481201,252806.0,99.5705108642578,16.0889,0.969990015029907,0.992980003356934,1.26060998439789,31370.0,,60536709.0,82.9463414634147,1.34,8.0,5.310850143432617,4.075109958648682
IT,Europe,2018,4.25614023208618,252933.0,98.8338165283203,16.17504,0.96739000082016,0.986259996891022,1.26952004432678,33850.0,,60421760.0,83.3463414634146,1.31,8.0,5.622970104217529,4.018939971923828
IT,Europe,2019,4.09527015686035,251885.0,98.369140625,,0.981119990348816,0.984809994697571,1.2747700214386,34890.0,,59729081.0,83.4975609756098,1.27,8.0,2.830840110778809,4.136159896850586
IT,Europe,2020,4.44135999679565,251650.0,98.7205963134766,,0.999210000038147,0.985260009765625,1.28111004829407,32430.0,,59438851.0,82.1951219512195,1.24,8.0,2.881079912185669,4.161620140075684
IT,Europe,2021,4.21828985214233,248937.0,97.7147903442383,,,,1.28182005882263,36410.0,,59133173.0,82.6463414634146,1.25,8.0,3.447380065917969,4.046319961547852
IT,Europe,2022,,250409.0,97.1534576416016,,,,1.28881001472473,38330.0,,59013667.0,82.7,1.24,8.0,4.191850185394287,4.029829978942871
JO,Asia,2013,,,89.2482223510742,,0.978969991207123,1.02233004570007,,4080.0,,7991809.0,74.282,3.449,10.0,,
JO,Asia,2014,,57946.0,94.376838684082,,0.989279985427856,1.03500998020172,,3980.0,,8791710.0,74.606,3.302,10.0,,
JO,Asia,2015,,,,,,,1.20419001579285,3840.0,,9544729.0,75.06,3.141,10.0,12.91063022613525,7.234570026397705
JO,Asia,2016,3.45282006263733,57162.0,94.2947006225586,,0.984210014343262,,1.19350004196167,3810.0,14.87272,10006367.0,75.55,3.072,12.0,14.89943027496338,7.864130020141602
JO,Asia,2017,3.21305990219116,52598.0,94.3992614746094,10.14295,0.981679975986481,1.03153002262115,1.24539005756378,3920.0,13.53875,10234226.0,76.071,2.994,12.0,13.94027996063232,8.832420349121094
JO,Asia,2018,2.95461988449097,61174.0,95.7247161865234,10.41677,0.981930017471313,1.03314995765686,1.27226996421814,4090.0,13.30793,10462306.0,76.491,2.923,12.0,13.96152973175049,8.35431957244873
JO,Asia,2019,2.98847007751465,70057.0,96.7685928344727,,0.983349978923798,1.02483999729156,1.26603996753693,4190.0,,10671891.0,76.865,2.855,12.0,12.90606021881104,8.982810020446777
JO,Asia,2020,,65410.0,97.6501312255859,,0.987240016460419,1.03022003173828,1.29192996025085,4070.0,,10865228.0,75.583,2.791,12.0,12.23379039764404,9.400279998779297
JO,Asia,2021,3.13837003707886,60951.0,96.9569396972656,,0.987789988517761,1.02014994621277,1.33333003520966,4240.0,,11066356.0,74.204,2.735,12.0,12.33465957641602,9.355810165405272
JO,Asia,2022,3.16022992134094,58341.0,95.7803573608398,,,,1.34565997123718,4370.0,,11256263.0,77.088,2.679,12.0,10.76486015319824,9.132390022277832
JP,Asia,2013,3.40875005722046,406511.0,,,1.00294995307922,1.00806999206543,0.916119992733002,48850.0,22.97133,127445000.0,83.3319512195122,1.43,9.0,3.515710115432739,0.8657000064849854
JP,Asia,2014,3.41529989242554,408247.0,,,1.0035799741745,1.00704002380371,0.931919991970062,44440.0,22.54562,127276000.0,83.5878048780488,1.42,9.0,3.435250043869019,0.8777099847793579
JP,Asia,2015,3.31221008300781,410355.0,,,1.00314998626709,1.0058399438858,0.943650007247925,39380.0,,127141000.0,83.7939024390244,1.45,9.0,3.432159900665283,0.7952100038528442
JP,Asia,2016,3.14643001556396,414683.0,,,1.00399005413055,1.00643002986908,0.952430009841919,38460.0,21.78104,127076000.0,83.9848780487805,1.44,9.0,3.729130029678345,0.8234800100326538
JP,Asia,2017,3.13057994842529,417071.0,,,1.00370001792908,1.00528001785278,0.964129984378815,38930.0,,126972000.0,84.099756097561,1.43,9.0,4.265160083770752,0.8245700001716614
JP,Asia,2018,3.07782006263733,422724.0,,,1.00232994556427,1.00449001789093,0.971849977970123,41800.0,,126811000.0,84.2109756097561,1.42,9.0,4.732140064239502,0.8312900066375732
JP,Asia,2019,3.15533995628357,431048.0,,,1.00253999233246,1.00423002243042,0.978950023651123,41970.0,,126633000.0,84.3563414634146,1.36,9.0,5.237989902496338,0.8317400217056274
JP,Asia,2020,3.30628991127014,436232.0,,,,,0.982900023460388,40940.0,,126261000.0,84.56,1.33,9.0,5.731299877166748,0.8461899757385254
JP,Asia,2021,3.33563995361328,440700.0,,,,,0.9685999751091,43670.0,,125681593.0,84.4456097560976,1.3,9.0,5.574530124664307,0.7577199935913086
JP,Asia,2022,3.23762130737305,438666.0,,,,,0.973879992961884,42550.0,,125124989.0,83.9963414634146,1.26,9.0,5.121140003204346,0.8039100170135498
KE,Africa,2013,4.83721017837524,,,,,,,1130.0,,44986791.0,61.729,3.955,12.0,,
KE,Africa,2014,4.7172999382019,260197.0,99.568962097168,,1.00738000869751,,,1250.0,10.63254,46051440.0,61.99,3.843,12.0,,
KE,Africa,2015,4.9494514465332,266511.0,102.084579467773,,0.999469995498657,,0.699150025844574,1320.0,10.95105,47088526.0,62.279,3.766,12.0,,3.272969961166382
KE,Africa,2016,4.66556310653687,,102.726585388184,,1.00370001792908,,0.682569980621338,1490.0,,48139687.0,62.526,3.689,12.0,0.8859699964523315,2.612080097198486
KE,Africa,2017,4.26874256134033,,,,,,0.717939972877502,1540.0,,49197766.0,62.725,3.609,12.0,0.9340100288391112,2.692879915237427
KE,Africa,2018,5.32192516326904,,,,,,,1720.0,,50207107.0,62.825,3.536,12.0,,
KE,Africa,2019,5.37359189987183,,,,0.970903754234314,,,1880.0,,51202827.0,62.939,3.433,12.0,1.293589949607849,3.131449937820435
KE,Africa,2020,5.04574871063232,,,,,,,1910.0,,52217334.0,61.596,3.364,12.0,,
KE,Africa,2021,4.89040184020996,,,,,,,2070.0,,53219166.0,61.225,3.312,12.0,,
KE,Africa,2022,4.51101779937744,,,,,,,2170.0,,54252461.0,63.549,3.262,12.0,,
KG,Asia,2013,6.78019857406616,17072.0,97.4636993408203,12.9312,0.988600015640259,1.00828003883362,1.22489237785339,1180.0,,5777150.0,70.2024390243902,3.1,11.0,3.957429885864258,2.077310085296631
KG,Asia,2014,6.46763563156128,17175.0,99.4905700683594,13.01056,0.990540027618408,1.00720000267029,1.22955071926117,1230.0,,5905847.5,70.4024390243902,3.2,11.0,4.505449771881104,3.123379945755005
